# Fix print output for fix def1
0 6.58082071240042e-16 0.00045794664332034 0.00387529415074221 0.00229285858746199 -0.00371865870393734 0.00333739927861623 0.00124463662829773
200 0.00928836843316414 0.0883207025263343 0.0153952081866685 0.0172545384300063 -0.00156274716059187 0.00361562382997582 0.00268358300201783
400 0.013421591477977 0.113795722898978 0.00501999145471961 0.00511484307302643 -0.0011460233961638 0.00202896565671636 0.000879802680467167
600 0.0150674927057995 0.121371189386068 0.00211545143170689 0.00240708892486061 -0.00157446917749226 0.00263038889180071 0.0021169869491008
800 0.0154370639621793 0.12377656685628 2.40988289624274e-05 0.00130642371426858 -0.000478975738474965 0.00154960498384517 0.00137564123014597
1000 0.0154394999748064 0.123350100647842 0.000540931152114092 0.000252070518349744 -0.000432488433513173 0.00175023754394718 -0.000959657761570266
1200 0.0154865637720362 0.120840849526072 7.10620896273298e-06 -0.000914937418286363 -0.00223193531440656 0.000178819243348229 -0.000939196331271817
1400 0.0156091894242697 0.122625074181754 0.000192826056901633 -0.000528156211668654 -7.70403197618563e-05 0.00134462750274265 0.000433369825505087
1600 0.0156713588220112 0.121401581725648 0.00222222838983743 -5.30509802137216e-05 0.000525805207488658 0.00325028721320207 -0.00207254461670464
1800 0.0156178001877459 0.122885800738121 0.000398736072361842 0.000647825989230757 -0.000134120319242221 0.00196856548527965 -0.000150551210717261
2000 0.0156021744618628 0.121865423581496 -0.000843981162503113 -0.00181570681098916 0.000122785011305488 0.00150147679712801 -0.000221555138334185
2200 0.0158269330935488 0.123279304859792 0.000414850869270314 -0.00187617865029089 0.000405305987518925 0.00241176154880628 0.000418455249646517
2400 0.0155986588565288 0.119582840495033 0.00135412228543181 0.00137332964506124 0.000393899156654531 0.00065159942442721 0.0027790798745704
2600 0.0162081808667101 0.126816243050534 0.00299159304448947 0.000175065534412374 0.000595906410199738 0.00226403743811736 0.00195163271519469
2800 0.0156282157730298 0.121737219919678 0.00342502147635023 0.00564323895446201 3.41256679914942e-05 0.00259022805184256 0.00179945207310125
3000 0.0161734340575781 0.125003387023247 -0.000372392084108693 -0.000924837236806573 -0.0012999629406807 0.00361213162284221 0.000212465087754529
3200 0.0157002185572375 0.121011093140061 0.000674819803095073 0.000141076844725075 -0.00144561097375862 0.0038525292589455 0.00113499703482798
3400 0.0160341765219763 0.122255795831481 -0.00166192929097181 -0.00215688884948325 -0.000989672206715477 0.00347718696248071 2.89426795830892e-05
3600 0.0158590474110872 0.123057996041684 -0.00278104817662174 -0.000873123178662514 -0.00069155163514019 0.00333349306410169 0.000455557228929623
3800 0.0160727583189993 0.123924865362968 0.000447232844143517 -0.000808918095511004 0.000745810947296666 0.00295810097098656 0.00127615653473314
4000 0.0160195846297523 0.123922124175119 0.00397536741205109 0.00216710890558626 0.00035282792315503 0.00199858533510367 0.00192662728751438
4200 0.0162371537207985 0.123681588301388 0.000531093466714083 0.00311605138732043 0.00135511114607215 0.00184852282433569 0.000741872949717381
4400 0.0161442088315108 0.120916107614903 0.00252219466276711 0.00134762875293474 0.000164786745646574 0.00165460827498656 0.00172414002030307
4600 0.0161262113223916 0.11896812772052 -0.00143348341801717 -0.00180959879851032 -0.00269667052048059 0.00143955249460283 0.00202256589950142
4800 0.016102570099047 0.120043138076762 -0.00261459740230589 -0.0040426805800602 -0.000868034783733377 0.00138549405981755 0.000973055523902237
5000 0.0160387851545881 0.121103261921399 -0.00193736559284705 -0.000241942443404642 -0.000800321634774236 -1.34192673428135e-05 0.00182858441356488
5200 0.0162737641077846 0.122808682443863 -0.000180236342764021 0.000588409502894594 0.000163825222889818 0.00203980192873522 0.000372162588652871
5400 0.0163135206484341 0.122683724904026 0.000680821427398258 0.00355635011805844 -0.000173592955674403 0.000785768995575205 -0.00048781598529603
5600 0.0163428561432172 0.121585573066534 0.000698170107755407 0.00304267887028824 -0.00159342698506168 0.00238055354613146 -0.000245742512192794
5800 0.0164100422022348 0.121311813767648 0.00183753707339533 -0.000564168310279579 -0.000553838094331439 0.00181001155056419 0.00100253879159511
6000 0.0164074949251444 0.12318678197407 0.00255011626015298 -0.000664110515142494 -0.0014733019738144 0.00177065508002519 -9.14366372961009e-05
6200 0.0165315091935484 0.125113282322728 0.00260531380221603 0.000254161841117683 -0.000524000895170979 0.00216737481343383 0.00101622602919543
6400 0.0163260598111204 0.123514753218 -7.73738772355571e-05 0.0018770993274968 -0.000297983890999779 0.00332201189848594 0.00144710683074958
6600 0.0164612941471476 0.120533149363285 -0.0020872749625814 0.000566857304687979 -0.000562522417042654 0.00422683573617203 0.000280912745081013
6800 0.01638175834699 0.119676345945556 0.000495401414566104 -0.00144359792341196 -0.00149978997789286 0.00316976531676711 0.00139383772731215
7000 0.0164673385323417 0.121397862479171 0.00108221810312169 -0.000355300632085699 -0.00270410409737959 0.00271188124894657 0.00228446560380743
7200 0.0164333017896748 0.123133800096127 0.00176639430276955 3.69614983486827e-05 -0.000698188551245305 0.00412372969374204 -0.000574062332215752
7400 0.0165400219801444 0.121806802363784 0.00307028518130514 -0.00184913910898069 -0.00160872122702091 0.00200858273753751 0.000640233088404244
7600 0.0164591858854292 0.122143228574905 0.00249024867991733 6.00878290081529e-05 -0.000503697876846906 0.00286996390808549 0.000482628396670229
7800 0.0167200796438353 0.122359264847793 -0.000566043006428468 -0.00125792117663188 -0.000786222546401412 0.00155872994308726 0.00184151312038649
8000 0.0162283447589061 0.119351705096104 0.000496160525564491 0.00163875580213926 -0.000321438037784685 0.00127179390381026 0.00136133857851697
8200 0.0168359179373482 0.123939761274274 0.00249406966000549 -0.00061806263297463 -0.000272026402877223 0.00346197028263857 0.000447303542128941
8400 0.016167970782842 0.119088706688908 0.00316683368949707 0.00526363255846381 -0.000489971351259849 0.00189208320990891 0.00164816993600623
8600 0.0168223336625043 0.125285862985545 0.00123757508329133 0.00084623249658875 0.000357558382420815 0.0011545465571363 0.000905207597522288
8800 0.0163578990143946 0.120697308386985 0.00216305601490577 0.00208835368827058 -0.00218066127210307 0.00260816305179246 0.00160580187107396
9000 0.016605971681688 0.122448523732279 0.00393856509130032 0.000544280612399462 -0.00122274079746064 0.00350070951678837 0.000225045704181109
9200 0.016484923233868 0.12320935334235 0.00107065727135385 0.00291568068060998 0.000335602766796197 0.00176702351374732 0.000447495670140726
9400 0.0167486176087227 0.124200824974499 0.000434406719968712 -0.0031023859435657 -0.00102452156070343 0.00248968960777135 0.000455963338974893
9600 0.0164846394900413 0.120367488076973 -0.00202295880145349 0.00163204765894295 -0.00257964201151524 0.00185532369892075 0.00203923161559953
9800 0.016597556075927 0.119282056316553 0.00177218106310569 -0.00283643082609957 -0.00219370773373207 0.00240894727708884 -0.000107061623966307
10000 0.0166650451794246 0.120460651372811 0.000402013797452122 0.00125626918722815 -0.0017697943982325 0.00151583558788018 -0.000308530513042493
10200 0.0166184861248223 0.123363874406645 0.00149364238349188 0.00157071240914378 -0.00118172179708469 0.0025633263786444 -0.000437633004800591
